456	462	468	517	511	515
460	455	472	512	512	527
460	456	471	516	519	512
462	456	471	516	515	510
456	457	470	517	514	519
456	459	468	515	511	512
460	455	472	509	512	511
460	456	471	508	512	511
463	463	464	524	503	511
460	459	470	514	513	514
459	460	468	515	511	519
459	460	468	519	516	515
461	459	470	514	511	505
464	455	472	514	511	504
464	455	471	516	515	508
462	456	471	508	512	511
463	452	472	513	516	512
460	455	472	504	514	511
463	456	471	508	512	508
456	467	464	520	503	517
459	460	466	511	508	512
463	456	467	512	520	501
464	455	464	521	507	524
460	459	472	515	518	512
463	459	471	512	512	513
463	456	471	510	513	508
464	455	464	511	516	512
463	451	472	511	512	511
463	460	465	519	512	519
456	467	464	524	507	512
460	459	472	513	518	512
463	458	467	518	512	517
463	457	468	520	507	512
464	458	470	514	514	516
463	460	471	512	514	511
464	455	472	512	511	504
464	459	468	513	511	520
463	452	476	509	526	505
464	457	471	512	515	514
456	463	468	515	510	515
459	462	468	515	511	513
455	460	467	511	512	511
463	452	476	503	524	511
463	456	471	510	513	508
456	464	467	519	512	507
463	457	471	516	515	520
463	460	467	518	512	519
455	466	465	520	511	512
460	459	468	515	520	512
463	456	471	516	515	520
462	460	470	514	513	513
466	453	470	511	512	519
463	456	467	517	515	515
463	456	471	516	513	518
460	464	463	516	511	511
462	457	471	512	513	512
463	453	469	511	512	520
456	457	470	512	514	514
464	453	467	518	512	515
454	459	469	515	515	512
455	462	465	515	511	511
459	459	466	516	512	510
453	459	470	513	513	520
452	464	467	511	512	511
457	460	469	513	513	514
455	462	465	519	512	516
458	464	471	511	512	512
455	461	469	515	519	502
458	461	469	514	513	512
455	456	474	512	512	510
456	459	472	512	516	511
456	459	464	520	513	518
451	468	463	512	511	520
459	460	467	511	512	511
463	454	476	507	523	505
456	459	464	511	503	524
448	460	467	520	507	512
463	454	476	512	514	503
452	463	468	512	511	504
452	463	464	520	511	501
455	464	461	516	511	512
456	456	471	516	513	518
463	455	474	511	512	520
451	463	468	515	511	516
452	463	472	512	515	520
454	460	472	507	512	511
451	464	467	517	515	514
454	461	468	520	511	512
449	463	468	513	511	506
458	453	468	511	512	520
453	455	464	511	512	511
455	460	467	511	512	511
455	454	472	511	519	510
449	463	468	513	511	512
456	459	464	520	512	515
447	464	475	512	511	504
452	459	470	512	515	510
456	463	460	512	513	511
454	460	469	511	512	518
456	455	469	520	512	519
456	455	472	511	512	511
454	459	471	508	511	511
451	463	465	511	508	507
453	463	469	514	512	513
447	464	474	512	521	505
447	456	476	503	524	506
452	459	470	513	519	508
448	468	468	511	512	522
451	464	465	519	512	513
456	463	464	523	506	520
461	457	469	516	515	515
454	463	469	514	516	511
448	464	467	512	520	512
452	463	468	513	511	498
455	464	467	518	512	519
456	463	464	511	512	520
456	460	471	511	512	518
456	461	472	514	511	497
455	464	467	520	516	511
452	463	468	519	516	512
450	468	463	528	511	512
449	464	467	512	520	512
459	464	467	504	517	501
460	460	471	514	507	520
455	464	465	511	508	515
455	463	472	512	511	506
458	464	470	515	513	513
451	464	475	512	518	511
456	463	471	503	517	511
459	464	467	519	512	511
453	462	470	515	512	513
459	464	467	511	512	515
460	467	472	512	511	506
459	464	469	511	512	511
459	464	465	511	508	507
461	464	468	512	511	512
464	461	471	512	511	508
463	457	472	511	515	511
463	465	461	516	511	517
461	464	465	519	512	515
463	463	472	511	511	513
464	463	472	515	519	516
460	469	461	516	515	511
466	455	472	511	512	511
470	461	470	513	511	512
465	464	468	512	511	501
464	461	471	512	513	510
463	466	466	519	514	513
471	459	472	511	503	512
468	464	468	526	512	516
463	464	467	520	512	515
464	466	468	519	516	513
466	463	472	515	519	504
463	464	471	512	511	511
464	463	472	512	511	512
464	468	467	519	512	503
466	463	472	513	511	508
471	464	467	518	512	519
472	459	472	511	512	527
471	464	471	511	512	511
471	468	467	511	506	512
467	464	467	519	512	515
468	463	472	513	515	520
463	464	478	512	511	504
467	464	467	519	512	517
467	468	468	519	520	507
469	465	470	514	513	513
468	463	472	512	511	504
474	459	472	511	512	511
467	468	467	517	512	507
465	467	468	511	499	512
468	464	471	514	512	511
468	463	472	512	511	516
460	471	463	520	511	500
465	468	467	511	508	513
464	463	472	513	511	512
467	465	470	514	512	511
468	471	464	522	503	517
461	472	465	510	513	516
463	468	467	519	514	517
464	467	468	515	511	512
465	465	470	512	514	512
459	464	471	512	515	508
463	465	470	515	513	511
464	463	472	515	518	512
468	459	472	511	512	516
456	466	471	512	511	501
468	459	472	510	515	517
458	465	470	514	513	512
464	463	472	512	511	504
464	465	471	512	520	512
463	464	463	512	525	505
463	464	471	516	513	511
462	465	471	512	512	507
457	463	468	515	518	512
464	459	472	511	511	512
462	466	463	512	511	514
462	464	471	510	512	510
461	464	470	511	508	513
459	468	468	511	508	512
454	468	463	515	511	512
462	466	475	507	514	511
464	463	471	517	514	510
462	466	471	512	516	511
460	463	472	513	511	512
463	466	467	511	508	511
460	466	475	512	517	511
456	469	463	513	511	504
464	464	470	511	504	514
463	466	467	511	512	511
460	470	472	513	511	504
470	459	479	505	515	517
468	464	471	510	512	511
464	472	468	515	510	503
464	467	472	512	511	506
463	469	472	515	511	517
464	474	464	511	512	516
468	464	471	520	513	520
460	465	475	504	512	511
464	468	468	517	516	512
464	467	472	515	511	501
463	464	469	517	515	510
468	464	471	511	512	511
468	464	471	511	512	511
467	466	471	514	513	512
460	472	465	524	511	512
474	461	472	511	512	527
467	466	471	511	512	515
469	460	472	511	515	511
468	465	474	508	508	511
464	463	472	515	518	512
460	465	471	515	514	520
468	464	471	516	513	510
463	468	468	512	511	501
464	467	468	512	511	501
464	467	468	507	510	512
466	466	471	514	511	503
468	464	471	510	512	511
463	468	472	511	512	526
467	464	467	512	522	505
464	467	468	519	516	513
463	470	468	517	511	503
466	466	471	514	512	513
467	463	464	520	507	512
464	463	462	524	511	512
464	467	468	513	510	503
465	466	471	514	512	514
464	463	472	513	511	514
459	464	471	510	512	520
463	468	463	518	511	517
470	459	468	511	511	511
465	466	478	507	516	511
466	464	471	514	515	520
464	466	471	514	513	513
463	458	474	507	520	505
467	464	466	511	503	515
465	467	465	524	506	509
464	463	472	512	511	508
464	465	471	513	512	513
462	471	464	511	502	515
457	465	471	515	513	515
464	465	476	507	512	511
460	467	468	515	520	513
461	467	468	513	511	507
468	459	476	511	516	511
463	457	472	511	515	508
457	464	476	512	524	505
463	464	467	511	512	519
457	472	465	520	511	518
465	463	468	511	512	511
464	461	471	516	515	520
459	463	472	513	511	500
463	464	471	511	512	510
468	464	471	511	512	511
457	468	467	516	511	512
464	463	472	512	511	506
464	470	464	520	511	511
464	465	471	514	513	513
466	463	464	523	503	520
472	458	469	516	514	515
464	465	471	512	512	511
458	465	471	512	517	503
461	463	468	515	511	509
464	463	468	511	512	520
458	473	465	517	516	516
466	464	471	520	515	518
468	461	471	511	503	504
466	464	471	510	512	511
463	464	469	511	512	523
459	463	471	512	512	514
464	463	472	515	511	517
466	461	471	512	520	511
468	461	471	516	511	512
463	464	469	511	512	511
463	464	470	516	520	511
464	463	472	513	511	505
466	460	468	511	501	512
465	464	470	512	516	511
471	457	477	507	513	513
465	463	471	513	509	512
464	463	472	512	511	512
464	463	472	515	511	520
463	464	463	516	511	512
463	456	472	513	511	512
463	463	471	514	520	511
464	463	472	515	511	512
468	456	472	511	517	508
467	464	463	512	511	513
463	464	467	511	512	511
465	462	472	511	510	512
464	463	472	512	510	504
464	466	463	513	511	510
468	455	472	511	512	511
467	464	467	516	512	519
466	470	465	515	511	512
471	454	468	511	512	512
459	464	476	512	517	511
460	468	463	526	505	519
463	464	467	520	512	511
467	464	469	510	512	511
467	463	470	514	512	513
472	455	472	511	512	525
467	456	476	509	522	503
466	459	471	514	515	520
459	468	463	512	511	512
467	460	471	511	512	511
464	463	468	517	512	520
459	468	466	528	505	514
463	464	467	519	512	519
463	463	468	515	511	520
464	463	472	513	518	513
466	459	472	513	517	508
459	471	463	511	514	517
463	464	467	511	512	509
464	463	468	515	511	500
461	463	468	513	510	512
463	463	468	519	516	515
468	459	480	511	516	516
465	462	470	515	512	513
463	458	474	507	516	511
464	463	468	515	511	512
464	463	468	515	511	512
461	464	467	515	514	518
463	460	467	518	512	515
464	463	464	520	512	511
463	464	467	511	500	523
466	460	471	512	520	512
472	457	470	518	512	512
464	459	472	513	518	520
463	462	468	511	512	526
464	463	472	512	511	513
464	463	468	519	516	513
472	455	476	505	512	526
466	457	471	512	515	511
463	464	463	520	511	510
464	459	472	505	521	511
467	458	471	520	513	520
461	464	471	512	520	513
466	462	470	514	512	514
458	464	471	512	520	505
466	458	471	512	523	499
463	460	467	518	512	515
464	469	464	524	503	512
463	464	467	511	512	515
463	463	466	511	510	519
463	456	474	507	520	507
458	464	467	511	506	511
466	460	468	520	512	519
463	464	467	519	512	515
459	464	463	515	511	513
468	453	472	510	516	514
466	459	471	512	513	508
466	464	471	511	512	515
463	462	466	515	510	503
472	453	468	515	510	507
458	465	465	528	507	519
468	457	471	512	511	511
471	455	467	511	512	511
466	461	470	514	513	512
468	463	464	520	507	516
463	456	467	515	512	515
464	463	468	513	511	504
464	459	472	512	511	508
468	457	471	510	511	510
463	464	467	511	503	520
459	468	463	520	503	520
468	457	471	510	513	508
469	464	467	511	512	504
463	463	466	513	510	503
465	463	466	511	510	515
460	468	465	516	515	514
466	457	471	512	515	520
463	464	467	511	509	511
463	464	467	519	512	512
463	463	466	519	516	513
474	455	469	513	514	515
461	463	468	513	510	512
470	455	471	511	512	521
463	464	467	511	512	503
463	464	465	511	512	511
468	459	471	512	513	511
465	461	467	512	516	511
463	460	467	511	512	511
466	458	471	520	507	516
463	453	472	511	518	504
471	456	477	500	521	507
463	460	467	511	512	519
466	458	464	524	504	512
463	464	467	512	520	499
463	462	465	515	510	503
458	469	462	518	511	519
464	459	470	512	511	508
464	463	464	524	503	512
464	463	461	520	511	512
461	463	466	515	510	513
463	456	475	512	512	511
467	460	467	511	512	511
459	464	474	512	518	511
464	460	471	512	523	507
463	462	465	519	512	513
463	462	465	515	508	503
465	462	469	514	513	512
466	459	471	512	511	504
464	455	472	511	512	511
457	463	472	513	519	512
463	456	474	512	515	511
464	457	471	508	511	510
468	455	467	511	512	511
462	463	462	526	505	520
461	463	466	515	511	515
470	455	467	518	512	515
466	459	471	512	515	520
460	466	468	513	510	512
457	464	471	512	521	503
463	460	467	510	512	511
459	461	470	513	519	508
464	459	471	512	513	510
465	458	471	510	512	510
466	463	464	520	511	511
463	462	469	515	513	512
465	462	471	512	516	511
463	464	465	511	512	507
464	459	470	516	511	512
471	456	467	517	513	513
463	464	467	511	512	508
463	456	472	511	512	521
468	457	471	516	515	511
468	460	469	516	513	511
471	456	467	514	514	516
463	463	464	515	510	503
468	459	471	516	516	511
464	463	466	519	511	512
467	460	467	510	512	511
464	463	464	511	512	519
463	464	467	520	513	519
468	459	470	511	503	512
466	462	469	514	513	512
469	463	464	511	502	519
465	463	469	514	513	515
464	463	466	517	516	515
464	464	463	512	511	504
463	464	467	512	522	509
466	462	469	512	520	512
460	470	461	525	501	520
466	459	470	514	515	516
468	459	464	511	503	512
468	460	471	501	516	509
469	464	467	511	512	511
467	463	468	522	503	515
464	463	468	513	511	512
468	464	467	512	520	512
467	464	468	511	512	517
463	464	465	518	512	519
466	463	467	512	516	515
464	463	468	515	511	513
468	455	470	511	511	512
466	463	468	515	512	516
475	457	469	515	513	508
466	463	468	522	507	512
463	464	465	511	508	515
464	468	461	520	511	512
468	454	471	509	524	509
464	463	462	518	511	500
466	468	463	520	510	518
463	463	464	519	516	515
466	463	468	515	513	511
464	463	464	517	514	514
464	457	472	509	512	520
467	457	475	506	511	511
463	463	464	511	510	507
465	463	468	514	513	512
471	457	477	507	516	514
464	463	462	516	513	511
466	470	462	511	515	518
468	460	471	512	513	508
468	460	469	508	512	511
461	464	471	512	516	513
464	463	468	513	511	504
469	463	471	512	514	511
464	463	468	515	518	516
459	468	463	516	504	511
472	456	476	503	524	511
469	457	467	520	512	511
469	457	472	511	512	511
464	463	468	512	511	507
463	464	467	520	513	517
472	457	475	509	516	511
468	460	471	514	513	522
464	459	470	514	511	498
468	460	471	512	511	500
463	464	467	511	512	510
458	470	462	522	505	530
464	463	468	512	510	512
458	464	471	516	513	508
465	463	469	514	512	520
461	463	466	513	502	511
463	466	464	515	510	519
464	461	470	512	511	520
459	464	471	511	512	511
463	464	467	512	522	506
464	459	470	508	511	510
464	463	464	511	512	514
464	463	468	513	511	512
464	460	474	504	512	519
463	464	468	511	512	511
463	460	471	512	512	520
458	468	463	512	511	512
463	464	465	519	512	519
465	455	470	511	519	512
464	461	471	512	522	501
460	463	468	512	510	512
472	459	472	511	501	520
463	460	469	511	512	511
463	460	469	520	513	520
463	462	475	512	512	511
470	456	468	515	513	516
455	471	462	515	511	512
462	463	469	514	513	513
463	464	469	516	512	508
454	466	463	516	511	509
454	464	467	511	512	519
468	457	466	511	511	512
454	464	471	512	514	511
464	455	467	517	512	509
453	465	463	512	511	512
462	460	471	512	513	510
466	463	472	512	511	514
463	464	467	511	512	519
459	463	468	509	510	512
466	457	475	511	512	511
461	464	467	511	512	509
455	461	470	512	519	516
462	459	471	512	513	506
463	464	467	511	512	513
456	464	471	512	514	509
462	463	469	515	513	515
466	459	468	511	504	520
463	464	467	511	512	511
466	455	470	511	512	511
469	457	469	517	515	513
462	460	471	510	512	511
464	459	471	512	512	534
463	464	465	518	512	512
463	464	467	520	513	511
455	470	462	523	501	520
463	464	467	511	512	515
460	463	468	506	511	512
463	460	469	508	512	511
459	463	465	517	508	503
457	464	471	512	511	512
462	459	471	512	513	508
460	461	472	507	520	511
462	463	469	514	511	512
456	468	463	520	509	515
462	462	469	514	513	512
462	459	471	512	513	520
460	463	472	513	511	504
462	463	469	512	516	511
463	464	467	512	520	499
455	459	472	513	519	516
459	463	464	515	510	519
460	463	472	512	511	508
464	459	464	524	507	520
459	463	465	511	508	512
462	462	468	512	511	512
464	459	472	512	511	516
463	456	472	511	515	511
463	464	461	520	511	517
459	464	465	519	512	515
462	462	472	511	518	512
464	459	471	512	515	520
456	466	460	516	515	510
463	454	472	507	513	515
461	464	467	511	508	509
462	462	468	512	511	504
463	460	471	514	513	508
463	460	469	510	512	510
462	467	472	507	512	511
455	462	471	520	512	522
464	459	472	512	511	512
459	463	466	515	511	512
459	463	465	511	508	512
463	456	476	503	523	511
459	463	465	519	512	513
464	463	472	512	511	513
464	459	472	512	515	508
455	461	471	516	512	519
466	457	469	516	513	514
459	463	466	511	508	512
459	463	472	512	511	510
464	459	470	512	515	516
464	459	471	512	515	522
457	471	463	516	512	515
463	464	467	511	512	511
464	463	464	520	511	512
464	459	471	512	515	511
460	463	468	512	511	512
464	463	464	520	513	508
463	462	470	515	513	511
461	464	471	512	518	507
461	464	465	519	516	507
464	459	464	524	511	515
457	468	467	512	511	512
463	460	471	516	513	511
460	463	468	516	511	512
460	463	468	515	512	511
464	459	471	512	515	511
470	455	478	502	517	511
461	464	467	517	512	507
463	460	468	511	512	516
460	463	468	512	511	512
464	457	471	508	511	510
468	459	468	511	512	520
464	457	471	516	513	511
463	460	471	516	513	510
463	462	469	513	520	511
470	459	468	511	512	511
459	464	471	512	511	512
464	457	471	510	512	508
456	467	462	515	511	504
459	463	461	516	511	512
468	455	467	519	512	519
462	462	471	512	512	507
460	463	468	513	511	512
464	455	472	511	511	512
463	454	470	511	512	511
463	460	471	511	512	511
462	460	470	511	512	513
459	463	468	515	511	512
456	464	463	519	511	513
464	453	472	511	516	514
463	460	471	516	513	511
462	468	467	519	512	513
463	462	470	514	513	512
463	456	474	507	516	511
463	456	477	503	514	519
463	464	467	511	512	511
470	455	476	507	512	511
460	461	472	512	511	504
464	459	471	508	511	500
466	455	478	509	524	505
463	464	467	511	508	511
456	464	467	511	508	519
459	463	468	515	511	517
464	461	472	513	518	520
464	463	464	511	501	530
464	459	472	512	511	506
464	459	471	508	507	498
464	459	471	512	517	517
461	463	468	513	510	503
463	456	477	512	521	501
461	463	462	520	511	512
460	463	472	515	512	511
463	462	470	515	512	512
464	468	463	523	505	520
456	469	463	523	502	529
463	460	471	516	513	524
455	456	474	504	518	511
459	463	468	515	517	507
459	463	462	514	511	520
459	462	470	515	513	515
459	463	468	515	511	515
469	455	478	511	512	511
464	458	471	518	507	516
455	464	467	511	512	512
470	457	472	511	512	524
461	463	468	515	511	503
456	469	463	526	507	512
460	463	468	514	511	512
467	464	469	511	512	511
457	464	471	512	511	521
464	460	471	516	515	511
459	464	475	512	511	502
463	462	470	511	512	516
460	463	461	516	511	518
470	456	478	503	516	511
459	463	468	517	511	513
463	462	470	514	512	510
459	464	462	518	511	512
463	464	467	512	520	503
461	462	478	507	520	511
464	459	471	516	515	520
463	463	470	515	513	514
464	454	471	511	512	511
463	454	468	511	504	512
463	463	464	516	513	511
463	460	469	511	512	511
464	463	464	514	513	511
460	467	463	526	507	512
461	464	467	519	512	519
460	463	468	519	511	513
463	463	470	515	513	513
463	456	472	511	512	521
455	464	471	512	511	511
463	464	471	510	512	511
468	459	471	516	513	511
463	460	471	516	513	518
455	464	471	516	512	508
466	459	472	511	512	511
464	460	471	516	515	511
455	459	471	512	513	504
463	460	471	511	512	511
464	459	472	512	515	520
455	464	471	512	511	501
461	464	466	519	512	513
464	459	471	512	513	512
464	459	471	514	515	511
464	459	471	510	513	508
464	463	464	520	511	516
463	463	470	514	513	515
456	464	463	512	511	505
463	464	467	518	512	507
463	464	467	512	520	511
456	471	464	515	516	515
463	463	470	514	512	513
466	457	470	511	504	512
463	464	467	511	512	511
464	460	471	512	516	512
457	470	465	516	511	512
459	463	468	515	511	505
460	463	470	503	512	523
463	464	471	516	507	512
464	460	471	510	512	511
