463	464	467	508	507	511
463	456	473	507	512	511
463	464	463	512	511	505
461	463	465	519	512	503
463	464	467	511	513	532
464	463	469	514	513	512
464	463	464	520	507	512
463	454	472	511	512	511
456	463	472	512	510	512
464	463	464	514	515	520
463	460	471	520	517	516
463	456	472	512	511	513
458	466	463	520	510	511
464	459	471	513	519	508
464	462	474	512	511	506
463	464	467	510	512	511
464	463	471	512	517	508
455	458	471	512	510	516
464	461	472	515	520	513
468	463	472	512	516	506
463	464	467	518	512	511
464	463	468	517	516	512
464	468	461	516	518	512
458	461	469	515	514	516
462	460	472	509	512	511
464	462	470	514	513	514
460	463	466	519	516	515
459	464	466	514	514	513
461	463	470	514	513	512
467	456	472	511	512	511
463	460	471	512	515	524
463	464	469	520	515	524
469	456	475	508	524	503
464	463	468	515	511	512
463	464	465	511	505	528
463	460	471	508	513	497
466	459	471	516	519	520
457	469	463	525	507	512
463	464	469	510	512	508
464	459	471	520	511	512
463	464	469	520	516	511
463	464	467	511	512	506
458	464	465	520	507	509
461	463	466	515	510	519
464	459	471	508	511	512
464	463	470	514	512	512
459	463	465	512	520	512
462	463	469	516	520	511
461	463	465	511	506	507
464	463	462	513	511	523
464	463	470	511	516	511
464	463	468	515	511	503
464	462	470	519	507	515
464	461	472	513	518	520
464	460	474	507	512	511
464	459	464	520	505	514
464	463	468	519	520	515
464	463	467	512	512	513
463	463	465	518	512	523
464	463	469	514	512	515
464	458	474	503	520	511
463	464	467	512	520	511
459	456	472	512	511	512
464	463	470	514	513	514
458	466	463	516	511	512
465	455	468	527	512	511
460	471	464	511	515	515
458	470	462	512	511	502
468	456	470	511	511	514
464	463	468	515	511	497
456	465	463	520	507	519
463	464	463	512	511	510
463	457	475	505	514	518
463	464	467	522	515	518
464	463	469	514	515	512
468	455	472	507	516	516
461	456	472	511	515	511
464	469	464	511	513	513
464	463	468	513	510	503
464	462	470	512	512	520
457	469	463	514	515	516
464	463	464	520	512	519
463	464	467	522	516	519
463	464	467	511	512	511
463	464	467	511	503	528
463	456	467	517	514	513
457	464	471	511	512	506
470	458	469	516	514	516
463	464	467	520	513	512
463	464	465	519	512	511
471	457	469	513	514	514
460	463	468	513	511	519
463	464	465	520	507	508
464	455	471	511	512	523
463	464	466	511	512	514
458	461	470	517	512	511
460	463	466	511	508	507
464	468	462	516	511	512
459	463	466	519	512	512
463	464	467	511	513	524
463	463	470	514	512	511
464	463	470	515	513	514
457	462	474	505	516	511
463	464	467	512	520	503
466	454	470	511	519	514
464	462	469	512	512	511
460	463	468	519	516	519
463	464	463	512	511	511
460	463	468	503	512	530
463	464	467	520	513	511
464	462	470	520	511	520
459	463	465	511	508	519
463	456	472	511	515	504
459	463	461	517	507	512
463	464	467	520	513	524
464	462	471	505	513	511
463	463	467	511	506	509
466	459	464	520	507	512
458	464	471	512	511	519
470	457	469	515	512	512
464	462	470	520	511	512
466	460	471	510	513	508
464	459	471	513	519	520
464	461	464	511	504	522
459	459	472	512	511	512
464	462	475	507	512	511
459	458	472	507	512	520
465	459	471	510	512	508
455	460	476	506	515	513
463	464	467	520	515	520
470	459	471	512	512	508
459	463	465	511	506	507
457	460	471	514	515	504
468	457	478	509	513	513
463	464	469	516	513	524
458	464	471	512	515	510
461	463	465	519	512	507
468	460	471	516	515	520
463	456	472	511	511	512
463	464	469	510	512	510
467	464	471	514	513	513
463	464	467	520	513	522
466	459	471	508	511	520
461	462	470	515	514	515
463	464	469	520	515	510
463	464	471	508	508	511
463	464	467	511	508	512
466	459	471	508	511	504
464	459	470	515	515	515
463	460	471	520	519	516
461	462	465	522	514	515
464	462	470	514	513	511
466	459	464	511	512	517
460	462	469	516	513	509
464	459	472	515	519	516
460	463	468	511	510	513
461	463	466	512	524	509
464	460	471	512	520	512
464	463	469	515	513	512
464	459	464	520	511	512
466	459	464	522	509	520
463	464	467	512	524	511
464	459	471	504	511	512
464	462	470	515	512	512
463	460	471	516	515	508
466	461	471	512	511	520
463	460	464	511	512	524
464	459	470	512	511	504
464	462	468	512	511	516
463	460	471	516	515	524
463	456	472	511	512	520
466	460	463	512	524	512
466	459	471	516	519	514
463	464	469	520	517	508
464	462	469	514	513	512
464	463	468	515	508	503
463	454	472	511	520	501
457	467	468	519	516	515
464	463	464	515	511	512
463	459	471	512	511	504
467	456	472	517	516	517
460	463	463	518	516	516
464	463	468	512	510	513
462	460	472	513	511	515
464	459	471	516	519	516
464	463	472	512	510	512
463	456	477	503	515	521
464	459	471	516	519	512
464	463	472	512	511	512
466	459	471	508	511	520
457	464	471	512	523	507
467	458	469	517	515	514
457	460	469	516	514	515
462	458	472	507	512	511
464	463	468	512	510	513
463	464	467	511	512	510
457	461	469	517	514	513
461	463	465	519	513	523
468	463	464	520	511	511
463	460	471	520	515	524
464	463	468	512	510	517
470	457	479	508	511	508
464	459	472	515	516	505
464	463	468	512	501	522
463	460	471	508	507	502
460	463	468	511	508	507
457	461	470	516	514	511
464	459	472	513	511	520
464	463	468	512	511	496
464	459	471	508	504	511
458	468	462	523	505	528
462	462	469	515	513	513
463	458	471	510	513	504
463	464	467	511	512	510
463	462	469	514	511	512
463	456	476	512	511	513
463	462	469	515	514	519
463	462	470	514	513	514
465	455	471	512	515	506
459	463	470	511	512	511
460	463	462	520	515	520
463	462	469	522	507	520
463	464	467	511	506	507
463	462	469	515	513	511
464	463	461	520	510	519
463	463	465	512	514	503
462	462	467	512	520	511
464	463	468	515	511	523
463	462	469	515	513	515
464	460	471	512	511	502
463	464	465	512	522	503
463	460	470	511	504	511
459	462	467	511	512	525
460	463	468	515	516	519
461	463	464	522	504	519
455	464	471	516	515	520
463	462	467	512	516	511
461	464	467	510	505	511
463	462	469	514	512	511
455	460	476	512	511	518
461	464	463	512	511	520
463	456	475	509	516	516
463	464	467	511	512	504
456	464	467	511	505	511
468	455	472	511	516	512
459	463	466	519	516	517
460	464	467	511	506	508
459	463	466	511	508	519
459	456	474	507	516	511
455	464	465	518	515	513
463	458	471	514	515	506
458	464	469	512	516	512
460	463	468	515	511	503
460	463	468	503	508	512
462	462	470	514	513	513
462	462	470	515	513	512
468	459	466	511	502	521
463	464	467	511	512	498
455	460	475	512	523	503
456	460	470	516	514	514
463	464	467	511	512	504
463	456	472	511	518	512
463	464	469	520	515	511
463	464	467	511	512	506
456	460	470	514	513	520
459	464	467	522	515	519
459	464	467	512	516	499
459	462	465	511	500	522
463	464	467	520	515	511
461	462	470	514	511	512
459	462	467	511	508	519
461	464	468	527	512	510
458	463	466	512	511	495
461	464	467	511	512	524
453	460	471	516	515	500
462	461	470	514	513	513
464	459	464	520	507	512
464	459	461	516	507	520
463	458	471	510	513	520
462	461	470	516	513	511
464	459	472	512	511	516
455	463	472	515	518	516
459	463	462	516	511	512
463	460	471	510	512	506
462	461	475	507	513	511
459	460	467	518	513	526
458	465	463	512	511	504
459	453	473	503	522	508
460	463	462	516	511	504
462	459	465	514	512	510
461	464	467	510	512	519
459	456	471	516	513	511
461	455	464	516	516	511
455	470	465	517	515	511
462	461	478	507	512	511
459	462	465	519	512	509
460	459	472	513	511	505
458	460	474	506	516	511
471	454	469	515	513	514
462	459	464	517	511	512
463	456	471	512	515	504
460	459	468	517	520	513
464	455	472	511	517	515
463	458	471	520	515	510
456	458	471	508	511	511
463	458	471	511	513	524
464	457	471	512	511	504
454	459	470	513	512	515
463	458	471	516	515	524
464	457	471	514	515	496
459	460	467	511	512	506
462	457	471	516	519	516
458	460	470	516	514	510
463	456	471	508	511	514
454	460	471	512	517	511
461	460	468	516	511	501
459	456	476	507	522	505
454	459	471	516	514	512
461	460	471	514	514	515
464	455	472	511	512	514
461	460	478	512	518	511
464	455	468	511	512	518
457	460	470	514	514	515
460	460	471	515	513	513
464	463	464	516	511	512
460	457	472	516	511	514
457	462	468	511	508	513
452	460	471	520	515	506
460	460	470	515	513	512
463	453	470	511	512	521
457	462	468	519	512	524
456	459	468	515	516	503
463	460	467	511	513	527
460	460	470	515	513	514
456	464	463	516	511	504
463	458	464	511	512	522
458	459	472	515	511	517
461	460	469	508	512	526
460	460	470	515	513	514
463	453	472	511	512	522
460	458	471	512	523	502
457	462	466	517	512	523
459	460	467	520	512	502
457	462	466	511	506	511
459	460	467	518	512	527
461	453	468	527	512	511
458	459	472	515	511	503
460	463	465	513	511	512
460	459	472	513	511	521
463	453	472	515	511	499
452	464	463	520	507	521
458	459	472	517	520	517
458	456	472	513	511	505
464	459	464	517	511	504
456	463	468	519	516	511
459	452	478	512	516	511
460	455	472	512	510	512
460	463	467	512	511	503
456	461	468	511	508	507
459	460	467	520	513	518
456	461	471	512	516	515
454	458	471	515	513	515
455	456	474	509	512	511
459	458	469	508	512	511
463	452	473	511	512	511
459	454	475	512	511	512
459	460	467	510	505	511
460	457	471	512	515	506
451	457	471	512	511	506
459	460	467	510	505	510
456	457	471	515	512	512
455	460	467	522	513	511
455	456	474	507	515	511
455	460	467	511	512	519
459	458	469	520	512	517
453	458	471	516	514	522
452	464	467	518	512	523
455	458	471	515	512	511
456	461	468	515	512	512
458	463	467	516	508	519
457	459	470	514	513	512
455	462	468	515	512	503
458	459	470	516	514	512
456	461	468	516	524	505
463	452	477	507	527	501
458	459	471	514	512	515
455	460	467	519	512	511
460	455	471	510	513	522
455	460	469	511	512	525
456	459	472	515	512	528
452	466	464	511	507	520
459	456	471	520	515	511
465	452	478	509	512	511
456	461	462	515	511	512
460	455	472	512	511	506
464	455	475	505	512	511
456	459	468	515	510	499
451	460	463	511	512	527
456	452	474	508	520	503
456	459	468	513	510	501
459	458	468	512	511	504
459	459	471	515	513	513
460	463	464	517	511	512
456	463	463	522	507	512
463	456	471	506	507	516
459	458	471	512	512	511
459	456	471	520	515	508
460	455	471	510	512	508
451	460	478	512	515	518
455	460	467	520	513	518
463	453	469	511	512	507
455	460	466	511	508	513
452	458	471	516	515	508
461	455	468	509	516	518
455	460	467	511	507	519
456	460	469	511	513	520
455	460	467	519	512	503
463	451	468	519	512	503
454	460	471	512	516	512
453	458	471	514	513	513
463	453	468	511	507	516
455	458	467	520	515	511
456	455	472	515	518	515
462	452	472	511	516	512
456	459	468	515	511	519
460	456	471	512	515	520
458	459	470	514	513	508
460	455	472	505	511	500
452	455	470	517	514	509
460	456	471	516	519	512
459	460	467	520	512	512
456	461	468	519	516	503
461	456	471	520	519	516
453	457	470	517	514	516
455	460	467	511	508	503
459	456	471	512	521	511
456	462	468	519	512	521
461	456	471	510	513	520
457	459	470	516	511	503
459	458	469	520	513	504
459	456	468	511	503	524
455	460	467	512	522	512
456	461	468	519	516	519
455	459	472	519	520	512
459	459	471	515	513	513
460	459	464	520	511	512
460	455	464	528	507	516
458	455	472	512	511	504
459	460	467	522	515	503
460	459	471	514	513	511
454	462	471	512	511	503
459	460	463	512	511	503
455	456	479	512	511	516
460	459	476	511	515	508
459	460	467	511	512	507
456	464	463	517	519	514
458	455	464	524	505	515
462	456	471	508	507	508
461	459	464	516	515	512
459	458	467	522	515	519
463	452	472	512	511	516
456	463	464	526	505	517
462	456	471	512	515	500
459	458	474	512	513	508
461	456	471	511	512	520
464	455	468	524	505	520
455	456	478	512	511	516
462	456	471	516	519	516
459	460	467	518	512	527
461	459	471	514	513	512
453	461	471	512	521	503
462	463	464	511	515	517
460	455	472	512	511	516
459	460	467	511	504	511
461	459	471	515	513	511
463	451	473	511	512	511
455	464	467	515	513	510
460	455	472	507	508	512
459	460	467	518	512	503
461	458	471	515	513	512
463	451	472	509	520	507
456	455	468	511	516	517
455	456	476	507	512	522
458	459	472	512	511	512
461	458	471	514	513	511
455	452	476	507	518	511
454	466	465	517	515	504
456	459	468	519	520	513
464	455	472	519	511	497
461	456	471	520	516	511
460	455	472	515	518	515
457	457	471	515	508	512
462	455	471	508	511	504
464	455	472	509	516	511
463	458	467	505	520	511
464	455	472	512	511	513
461	458	471	516	520	507
463	453	471	516	519	510
464	455	464	514	507	519
463	456	467	511	500	523
463	458	467	511	512	523
468	456	471	512	511	496
464	458	471	515	513	510
460	460	467	512	511	501
464	455	464	511	505	520
456	460	471	518	512	507
464	458	471	514	520	507
461	461	468	519	514	519
464	455	466	525	514	503
463	458	471	512	515	509
464	459	472	515	511	519
464	458	472	511	511	512
464	455	472	513	511	500
457	461	469	519	516	519
460	463	465	525	503	518
456	460	471	511	512	522
464	468	467	519	512	515
464	457	474	516	519	516
455	460	477	516	515	520
456	464	467	515	514	516
459	462	469	511	504	507
463	457	475	520	519	504
462	462	473	515	513	511
464	463	465	520	511	512
463	455	480	509	516	516
462	459	475	508	511	508
456	463	472	515	511	503
460	463	473	515	513	512
464	459	472	511	505	520
452	470	467	515	515	514
455	464	471	519	512	523
460	461	476	512	511	520
459	464	474	515	512	513
455	464	478	507	521	509
463	458	471	514	514	515
459	464	471	511	512	518
460	463	476	512	511	504
458	465	474	515	512	513
451	468	471	512	511	512
467	460	474	518	515	512
461	464	475	508	507	511
458	471	468	516	511	512
455	468	472	522	516	511
463	459	480	509	512	511
453	463	475	513	513	516
455	468	471	522	513	511
464	463	472	522	507	512
455	458	476	511	512	511
463	460	481	507	520	507
458	467	475	516	514	512
459	467	476	515	513	510
459	472	475	512	517	511
459	467	476	514	511	506
463	460	482	512	526	505
459	467	476	514	514	511
457	470	472	518	508	503
453	468	479	512	519	511
459	467	475	513	512	516
455	464	479	512	509	516
459	466	475	515	513	514
456	467	472	519	516	519
460	466	475	519	512	512
456	467	466	517	511	512
462	464	477	506	509	508
456	467	472	519	514	495
460	466	475	515	513	514
460	465	474	516	513	514
460	464	479	511	512	520
455	468	471	516	513	515
461	464	474	515	512	512
462	460	475	516	513	520
455	462	478	504	516	511
460	455	472	515	517	517
458	463	472	515	511	499
460	459	476	512	511	504
461	464	471	511	512	504
462	458	475	516	515	522
463	456	472	511	507	512
464	458	473	514	514	514
460	461	473	513	512	520
459	458	471	520	515	511
459	460	472	515	511	504
456	460	477	512	516	511
461	453	474	511	515	508
456	459	472	519	520	513
459	458	469	511	512	522
456	455	472	512	510	512
464	455	466	520	509	519
460	457	471	514	513	514
459	456	472	511	512	520
459	456	467	511	512	511
460	455	472	513	511	504
457	455	470	517	514	510
462	452	471	512	513	520
464	451	469	516	512	510
463	452	471	512	513	496
464	455	464	524	504	521
456	451	470	513	513	513
463	448	472	512	510	519
460	455	468	519	511	512
462	452	470	515	509	512
464	447	464	511	512	529
457	450	469	515	514	515
463	448	471	520	515	518
460	447	468	515	511	517
463	448	471	514	507	520
460	448	472	512	511	506
464	454	464	515	512	527
462	450	469	515	513	513
459	448	472	511	512	511
463	448	471	500	513	511
458	447	468	515	511	503
455	448	472	507	513	511
461	449	469	515	513	512
456	454	462	516	511	512
459	448	468	511	512	526
454	456	462	518	514	509
460	448	469	516	511	511
456	447	466	511	508	519
459	448	469	515	512	511
460	448	467	512	523	502
460	447	472	513	511	500
459	448	476	507	512	511
458	447	468	515	511	505
452	450	463	513	510	501
455	440	472	507	512	508
459	448	471	516	513	522
458	447	464	512	511	504
459	448	467	511	512	503
451	448	476	506	514	511
449	451	471	512	511	513
455	447	464	519	512	511
458	448	474	511	512	511
455	447	465	519	512	523
455	448	465	518	512	507
457	452	471	512	516	511
467	443	468	516	512	513
464	447	472	512	511	514
459	448	469	511	512	519
459	448	471	516	513	508
461	444	468	511	501	512
458	448	470	514	517	510
458	448	471	504	510	504
458	450	470	513	512	512
462	441	468	515	511	495
456	452	463	512	520	512
453	450	470	514	514	511
460	447	464	514	511	512
456	447	468	512	511	513
456	451	468	515	520	515
463	444	468	517	514	506
458	448	471	505	511	504
456	451	472	515	512	524
458	448	471	520	515	512
456	451	472	512	510	513
464	446	469	511	514	519
456	449	471	515	519	508
456	451	472	506	511	512
456	449	470	512	512	528
453	452	465	510	506	515
462	445	475	505	520	511
455	452	467	511	512	502
456	451	472	512	518	504
458	448	467	516	505	512
453	451	470	512	513	511
450	456	463	512	511	512
455	452	467	520	515	510
456	451	468	513	519	514
453	451	468	507	512	511
453	451	471	510	512	511
453	455	468	515	520	515
457	452	468	513	513	512
450	454	463	512	520	503
456	451	460	522	511	512
455	454	464	511	508	512
462	448	469	512	513	496
459	452	468	512	513	510
463	445	470	511	512	516
460	450	471	512	525	510
460	449	467	511	512	507
461	452	463	520	519	520
460	453	467	512	513	511
456	456	460	512	511	512
460	447	464	511	512	515
459	454	464	518	514	515
462	449	470	512	519	522
462	453	467	512	513	509
463	448	470	507	512	511
456	456	461	515	516	515
459	455	464	512	511	510
462	449	468	504	511	512
462	453	467	512	513	510
464	455	460	516	511	512
465	447	468	507	515	515
461	453	467	514	513	509
460	452	466	511	506	516
459	452	465	511	512	506
454	450	469	510	512	520
456	454	463	512	516	512
455	452	467	512	514	511
461	454	464	511	506	500
461	453	467	513	512	510
464	447	464	511	504	521
463	448	465	516	515	512
459	452	463	520	513	511
459	454	464	517	516	503
459	453	467	512	513	506
462	447	460	511	506	521
465	447	472	511	512	511
464	447	460	519	512	507
462	448	467	508	513	504
460	452	467	512	512	511
463	448	472	503	520	511
455	452	467	512	514	511
456	453	464	515	511	512
462	449	469	512	519	506
456	453	464	515	512	524
461	452	463	508	505	511
461	452	467	512	515	504
457	455	464	515	516	515
462	449	470	512	515	520
461	452	467	507	512	511
463	448	473	500	515	515
460	452	467	511	513	511
459	452	463	518	512	519
460	449	469	504	511	508
459	452	464	516	511	512
456	447	460	511	502	511
458	452	467	510	513	511
455	452	463	508	512	511
455	448	468	511	519	508
457	452	467	507	512	512
451	456	463	514	513	508
457	452	471	505	515	508
453	454	464	518	512	503
452	453	464	512	511	499
456	455	461	512	511	512
461	447	480	505	514	513
456	452	466	514	511	512
455	452	463	511	513	511
456	451	468	512	518	514
456	451	464	511	505	512
449	463	461	511	514	508
456	453	471	503	512	511
455	452	463	511	512	519
456	451	468	504	511	512
453	452	470	503	520	511
453	455	464	507	508	512
456	451	464	511	507	504
455	452	463	510	507	507
456	451	466	512	511	496
452	460	459	511	516	508
459	452	463	508	512	511
457	456	467	512	517	511
459	452	463	506	512	504
458	451	468	512	519	510
452	452	465	513	516	507
460	451	466	512	511	516
456	455	464	507	510	503
460	454	465	510	514	511
456	460	457	518	511	512
463	448	463	514	515	508
460	451	467	504	511	500
462	451	463	504	504	522
460	454	465	509	513	509
455	450	470	501	523	509
459	455	465	509	514	513
459	455	465	510	514	512
459	449	464	511	512	516
456	458	464	511	512	506
460	451	466	512	519	508
458	455	464	509	513	510
459	456	463	504	512	508
460	454	463	512	525	495
453	455	464	512	511	512
460	453	463	508	517	520
457	457	464	510	524	503
459	456	463	508	513	504
460	453	458	511	509	517
455	460	460	511	512	527
460	453	463	500	511	508
458	457	464	511	512	512
459	456	463	511	517	511
460	457	463	497	520	516
459	456	460	511	512	521
460	456	463	510	515	510
459	458	463	509	522	511
455	460	460	507	512	507
459	460	459	511	517	519
460	459	461	504	520	511
463	453	462	510	518	512
460	459	463	511	512	512
460	457	463	504	518	516
462	463	456	512	511	512
463	451	464	503	512	509
464	459	464	512	522	516
461	460	461	506	513	527
462	460	462	507	516	510
455	456	466	499	520	511
455	456	468	502	519	511
464	459	462	501	511	508
464	459	462	512	523	520
463	461	462	507	517	512
464	463	464	501	511	512
467	456	460	511	512	513
463	462	461	508	517	508
464	461	462	511	512	512
460	463	456	511	516	499
463	464	459	510	519	520
464	466	455	512	525	506
464	463	460	508	518	509
461	458	464	503	512	511
463	464	455	510	516	509
468	457	460	511	512	520
463	457	457	510	519	507
459	464	456	511	520	507
463	460	461	512	523	511
463	464	458	506	518	511
456	466	455	504	527	500
470	459	457	504	518	513
459	466	453	511	520	519
463	464	459	500	515	511
464	465	457	506	518	506
463	458	461	501	528	503
457	463	456	505	519	511
461	467	452	503	512	507
464	464	458	500	517	504
464	465	455	506	516	511
464	472	448	511	513	514
461	466	455	508	520	508
463	468	451	507	514	503
466	464	455	508	523	508
465	466	454	506	518	509
463	464	455	496	518	515
465	466	453	505	518	511
464	463	456	499	518	512
463	468	449	503	512	503
465	467	453	500	516	511
468	463	448	510	511	500
466	467	452	504	518	508
463	468	449	503	516	519
460	470	447	500	524	501
464	467	444	508	511	512
466	467	452	507	512	512
468	465	454	496	511	512
466	468	452	502	517	509
459	470	447	496	524	503
466	466	447	498	521	511
464	471	450	499	516	499
468	466	455	504	519	496
466	470	452	502	518	508
460	474	447	504	511	500
465	463	448	511	512	510
465	471	448	504	526	499
465	473	453	502	517	508
465	474	454	501	516	510
463	468	456	499	512	511
457	477	451	504	511	516
461	474	458	495	512	520
465	478	456	502	515	510
465	479	456	503	515	510
464	486	449	512	511	512
468	475	464	499	518	514
464	483	458	497	511	504
460	484	464	495	512	522
464	488	460	504	514	514
463	490	459	508	512	523
463	492	462	504	513	516
456	493	462	505	514	518
463	491	462	511	512	520
452	500	463	508	512	511
458	499	468	512	519	520
458	503	458	508	513	528
454	507	467	505	513	522
450	510	463	500	520	515
451	511	465	511	512	528
447	512	471	500	512	524
448	524	463	507	520	519
447	521	473	504	516	526
447	517	475	503	512	536
443	527	472	499	511	519
446	527	478	496	517	528
448	536	475	508	520	519
446	536	480	503	520	532
448	539	474	506	519	528
448	543	480	503	516	532
447	544	479	504	527	536
447	544	481	503	522	530
449	551	482	503	520	525
449	554	484	499	516	535
453	554	489	497	528	535
459	548	496	491	528	527
454	558	491	497	519	536
455	556	495	490	515	528
451	563	490	495	512	523
453	563	494	495	505	532
448	572	489	507	501	527
448	565	497	491	511	523
446	561	502	488	503	520
426	591	504	453	472	523
384	610	501	520	488	717
387	568	477	582	513	522
399	591	440	456	488	442
408	575	440	520	487	528
378	517	472	495	510	567
395	537	484	503	470	544
400	543	472	485	478	558
394	536	466	506	487	572
391	522	459	496	487	568
396	527	456	487	496	547
388	555	466	504	491	539
380	553	467	507	483	521
385	540	447	503	496	532
384	515	470	498	507	544
383	498	475	504	507	544
379	489	448	503	500	528
381	491	449	509	512	526
390	495	480	512	519	528
395	485	463	504	527	512
392	491	440	515	540	512
390	486	471	509	542	502
400	467	492	499	540	496
408	466	454	498	544	511
419	466	459	498	531	511
424	459	504	495	540	499
424	461	492	501	540	501
443	456	479	500	535	510
456	440	494	500	527	482
463	448	467	500	515	492
480	451	478	499	527	488
488	446	525	502	526	497
503	448	535	496	523	504
511	451	502	500	528	502
519	456	495	506	522	496
532	451	502	497	527	516
533	460	487	496	525	515
543	460	487	492	520	511
543	464	489	488	513	509
539	463	500	491	504	516
537	463	514	495	516	507
543	457	496	491	520	512
536	467	487	488	515	519
532	469	500	481	516	511
519	474	505	480	511	507
518	469	512	495	512	505
508	475	499	491	520	507
502	472	503	496	519	510
496	471	506	489	511	504
483	476	503	488	511	504
472	477	504	493	508	503
469	473	505	496	514	508
464	471	495	496	512	503
456	471	500	491	520	497
454	472	502	493	512	510
448	478	497	495	515	512
449	471	506	496	516	512
447	468	487	499	520	512
447	464	503	492	519	520
448	467	503	492	524	511
447	460	486	498	519	515
453	467	500	503	512	515
456	467	524	493	522	504
452	469	511	495	520	519
464	464	496	502	514	514
474	463	491	496	521	521
472	471	491	496	511	512
476	465	491	496	515	523
479	464	488	491	512	526
489	463	488	491	521	521
490	466	491	496	517	528
489	466	490	495	518	513
495	472	495	498	512	511
491	466	496	495	518	512
495	467	484	498	516	518
500	472	491	492	513	511
496	479	477	496	511	512
495	480	479	504	513	512
496	473	495	496	509	511
496	479	496	505	511	512
492	479	493	501	515	516
491	474	484	503	516	512
487	480	498	500	513	515
488	479	484	500	511	520
477	480	484	493	512	511
479	482	484	503	516	515
476	483	496	500	511	512
469	479	504	503	520	514
468	479	488	499	511	508
464	488	475	498	511	512
466	482	488	502	515	515
464	484	487	498	524	509
464	479	492	497	511	506
459	484	485	506	512	507
455	480	490	500	519	520
460	481	485	503	517	514
456	479	484	504	526	496
459	481	487	503	516	511
456	486	480	513	510	520
458	480	486	504	517	504
460	481	484	504	518	511
454	480	479	496	524	507
460	475	486	507	523	512
458	479	482	499	511	503
453	480	487	504	517	496
464	477	484	512	523	512
463	480	483	508	519	518
464	478	482	511	513	512
464	475	480	506	522	508
465	477	482	504	519	504
464	479	480	511	520	515
463	478	480	502	512	503
466	477	480	508	519	512
